GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransacion,inNumTransaction,outNumTransaction,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendV,totalIncomeV,maxNumTransRec,type
95.313,93.426,54.330,61.697,112,95,17,732,149,FALSO,VERO,84.821,55547340.000,310411776.000,61769991.101,394639373.692,155740239000000000.000,220696070000000000.000,5277000000,5277000000,2,N
72.500,75.309,70.138,69.104,38,20,18,949,5,FALSO,FALSO,52.632,126499992.000,140555552.000,278500902.079,290564060.385,84427469000000000.000,84625038000000000.000,2530000000,2530000000,9,N
98.631,66.667,32.758,15.234,78,75,3,81,29,FALSO,FALSO,96.154,14427947.000,360698720.000,8958859.839,100951233.830,10191151000000000.000,130094602000000000.000,1082096143,1082096143,9,N
95.455,90.909,40.467,30.681,33,22,11,1156,18,FALSO,FALSO,66.667,262794560.000,474549120.000,198448627.231,271252957.318,73578167000000000.000,118418175000000000.000,5220040416,5781481001,3,N
95.014,93.827,77.749,63.664,56,38,18,497,1,FALSO,FALSO,67.857,190394736.000,401944416.000,383072445.084,511623601.043,261758723000000000.000,306511990000000000.000,7235000000,7235000000,3,N
96.154,93.750,44.313,42.329,42,26,16,59,59,FALSO,FALSO,61.905,243831472.000,396226208.000,217066401.141,316382624.544,100097958000000000.000,123322100000000000.000,6339618418,6339618418,2,N
98.039,92.593,24.875,61.049,130,112,18,167,167,FALSO,VERO,86.154,382794560.000,2381833220.000,176129981.345,2928413663.911,8575606300000000000.000,12571762000000000000.000,42873000000,42873000000,3,N
85.938,87.111,28.508,26.633,31,16,15,1,1,FALSO,FALSO,51.613,49000000.000,52266668.000,25651510.677,25042541.582,627128910000000.000,637800030000000.000,784000000,784000000,16,N
2.211,0.000,99.221,0.000,720,719,1,1526,48,VERO,VERO,99.861,621286.940,13000000.000,7696472.522,0.000,0.000,153232538000000.000,13000000,446711000,422,N
93.827,88.889,30.196,49.570,27,18,9,583,64,FALSO,FALSO,66.667,320111104.000,640222210.000,181950203.471,593745679.758,352533905000000000.000,455005056000000000.000,5762000000,5762000000,2,N
93.516,83.333,46.341,34.982,47,41,6,920,38,FALSO,FALSO,87.234,20829268.000,94333336.000,18879466.765,65234619.303,4255555330000000.000,9658403300000000.000,566000000,854000000,3,N
91.938,91.667,44.360,58.973,64,52,12,908,3,FALSO,FALSO,81.250,143902000.000,623575230.000,272881379.603,810224648.788,656463970000000000.000,886550450000000000.000,7482902918,7482902918,2,N
95.858,85.714,63.009,46.620,33,26,7,742,65,FALSO,FALSO,78.788,305823072.000,1135914370.000,407135535.607,967834975.197,936704540000000000.000,1625756170000000000.000,7951400000,7951400000,4,N
99.188,96.445,75.070,58.637,190,160,30,1356,211,FALSO,VERO,84.211,963213120.000,5137136600.000,1862521904.034,7632081755.454,58248682000000000000.000,75670310000000000000.000,154114080144,154114080144,4,N
96.552,0.000,31.397,0.000,30,29,1,21,21,FALSO,FALSO,96.667,16250473.000,0.000,8904455.119,0.000,0.000,264077876000000.000,0,471263699,8,N
93.056,93.469,51.785,49.722,164,84,80,33,33,FALSO,VERO,51.220,14119046.000,14825002.000,27792773.147,28310233.891,801468680000000.000,801967570000000.000,1186000000,1186000000,7,N
98.453,84.375,31.102,61.884,83,75,8,565,48,FALSO,FALSO,90.361,110192336.000,1030771780.000,115556560.842,1262750913.751,1594539800000000000.000,2442006250000000000.000,8246174963,8264424954,4,N
97.384,86.420,40.304,34.430,67,58,9,1834,36,FALSO,FALSO,86.567,60047944.000,309256224.000,42409124.071,187234974.451,35056940400000000.000,97161704000000000.000,2783305894,3482781150,4,N
85.124,92.188,81.078,74.037,38,22,16,1,1,FALSO,FALSO,57.895,646045440.000,888312450.000,1276926515.715,1423653541.291,2026789290000000000.000,2085482870000000000.000,14213000000,14213000000,22,N
97.860,91.358,67.941,40.194,76,58,18,702,108,FALSO,FALSO,76.316,5083097.500,16378873.000,8987317.174,12026710.246,144641765000000.000,272236267000000.000,294819674,294819674,2,N
97.714,97.368,20.254,47.517,175,137,38,686,664,FALSO,VERO,78.286,421023360.000,1517900800.000,162839391.583,1761624817.815,3103322370000000000.000,4306462140000000000.000,57680225000,57680225000,3,N
91.486,90.394,5.266,7.833,150,78,72,438,217,FALSO,VERO,52.000,96751160.000,104813752.000,20243496.078,27566784.847,759927620000000.000,824933090000000.000,7546590188,7546590188,2,N
97.145,83.333,43.727,69.227,74,68,6,38,38,FALSO,FALSO,91.892,91602952.000,1000333310.000,91326361.786,1625120939.879,2641018130000000000.000,3466808820000000000.000,6002000000,6229000000,9,N
93.367,85.714,15.317,78.364,35,28,7,290,128,FALSO,FALSO,80.000,434291904.000,1737167490.000,163855203.949,3476481866.697,12085927000000000000.000,13783411000000000000.000,12160171240,12160171240,2,N
92.330,66.667,30.825,15.948,40,37,3,64,64,FALSO,FALSO,92.500,12540541.000,154666672.000,6820456.490,48992062.849,2400222070000000.000,22600055600000000.000,464000000,464000000,2,N
95.748,80.000,31.511,67.269,32,27,5,74,74,FALSO,FALSO,84.375,130333336.000,703800000.000,79213727.141,1048463930.232,1099276540000000000.000,1428140540000000000.000,3519000000,3519000000,2,N
98.864,93.333,45.889,75.261,103,88,15,300,300,FALSO,VERO,85.437,144525536.000,847883010.000,137438711.868,1900034358.506,3610130710000000000.000,4104842490000000000.000,12718245630,12718245630,3,N
87.399,87.399,49.536,49.536,86,43,43,60,60,FALSO,FALSO,50.000,11302326.000,11302326.000,11304526.535,11304526.535,127792348000000.000,127792348000000.000,486000000,486000000,6,N
96.222,85.714,9.497,46.969,37,30,7,69,69,FALSO,FALSO,81.081,988866750.000,4238000380.000,264577115.959,3657276282.540,13375670000000000000.000,23932535000000000000.000,29666000000,29666000000,1,N
94.318,90.000,21.788,45.179,54,44,10,92,92,FALSO,FALSO,81.481,50727272.000,223200000.000,20279146.966,199788287.945,39915356000000000.000,69662196000000000.000,2232000000,2232000000,3,N
98.753,98.705,43.922,46.318,165,84,81,95,95,FALSO,VERO,50.909,706810500.000,732988740.000,1070824479.415,1105615495.931,1222385760000000000.000,1223070900000000000.000,59372082430,59372082430,6,N
96.428,0.000,35.140,0.000,29,28,1,19,19,FALSO,FALSO,96.552,348832224.000,9767302100.000,231019982.143,0.000,0.000,88707590000000000000.000,9767301653,9767301653,8,N
15.040,83.333,7.949,47.094,31,25,6,131,33,FALSO,FALSO,80.645,4602401800.000,19176667100.000,1348339101.875,17419985864.277,303455920000000000000.000,515865100000000000000.000,115060000000,115060000000,3,N
91.975,91.349,88.635,87.969,35,18,17,191,42,FALSO,FALSO,51.429,2870555650.000,3039411710.000,8047883272.512,8250158109.426,68065110000000000000.000,68093626000000000000.000,51670000000,51670000000,4,N
29.012,49.219,14.815,25.899,34,18,16,139,4,FALSO,FALSO,52.941,84999992.000,95624992.000,33665016.461,52526035.211,2758984450000000.000,2871875250000000.000,1530000000,1530000000,11,N
95.238,94.737,53.865,49.876,40,21,19,265,7,FALSO,FALSO,52.500,4347880400.000,4805553200.000,4421588913.633,4454935738.934,19846453000000000000.000,20055917000000000000.000,91305500000,91305500000,2,N
93.750,93.750,29.576,29.576,32,16,16,10,10,FALSO,FALSO,50.000,650124860.000,650124930.000,349775262.669,349775262.669,122342728000000000.000,122342728000000000.000,10402000000,10402000000,3,N
80.118,96.358,8.506,66.858,273,242,31,908,388,FALSO,VERO,88.645,106805664.000,832870980.000,27557293.578,1467116855.569,2152431860000000000.000,2679602470000000000.000,25819000000,25847000000,2,N
98.950,97.929,32.529,52.846,190,138,52,900,35,FALSO,VERO,72.632,276789856.000,734557760.000,156809930.776,766899673.119,588135020000000000.000,797686750000000000.000,38197000000,38197000000,3,N
98.095,95.652,40.147,57.052,104,81,23,715,130,FALSO,VERO,77.885,95078640.000,334842176.000,106510922.916,519278678.281,269650330000000000.000,327136870000000000.000,7701370000,7701370001,2,N
91.124,91.124,36.121,36.121,26,13,13,354,29,FALSO,FALSO,50.000,2264427520.000,2264427520.000,1465377196.722,1465377196.722,2147330540000000000.000,2147330540000000000.000,29437559412,29437559412,2,N
0.000,12.071,0.000,5.670,64,33,31,1,1,FALSO,FALSO,51.563,25000000.000,26612904.000,0.000,6141752.505,37721112000000.000,40322583000000.000,825000000,825000000,33,N
91.837,91.667,68.054,66.520,26,14,12,1524,116,FALSO,FALSO,53.846,45763028.000,53390196.000,76073153.057,81318894.153,6612762000000000.000,6670937300000000.000,640682368,640682368,2,N
90.533,80.000,75.808,54.685,31,26,5,127,127,FALSO,FALSO,83.871,1325460990.000,6892399600.000,2601621541.123,7157604248.113,51231300000000000000.000,82222100000000000000.000,34462000000,34462000000,2,N
98.466,94.785,26.586,56.347,95,74,21,130,6,FALSO,FALSO,77.895,294986432.000,1039476160.000,139486073.435,1212065344.580,1469102430000000000.000,2023367340000000000.000,21829000000,21829000000,2,N
96.280,80.000,10.121,31.173,123,118,5,698,1,FALSO,VERO,95.935,120550824.000,2822400000.000,48540321.182,1586651505.692,2517462990000000000.000,9817451000000000000.000,14112000000,14225000000,3,N
97.599,94.737,28.605,58.492,73,54,19,84,84,FALSO,FALSO,73.973,704037120.000,2000947580.000,362837177.241,2833785940.446,8030341400000000000.000,9712319000000000000.000,38018000000,38018000000,7,N
88.781,87.500,4.367,50.699,46,38,8,49,49,FALSO,FALSO,82.609,105368416.000,500500032.000,12699815.690,495577215.231,245596778000000000.000,401725746000000000.000,4004000000,4004000000,2,N
94.792,91.124,24.553,44.811,37,24,13,321,101,FALSO,FALSO,64.865,103625000.000,191307664.000,45147732.040,162740657.188,26484520700000000.000,34172778400000000.000,2487000000,2487000000,2,N
99.646,98.413,42.171,56.250,366,303,63,1848,1055,FALSO,VERO,82.787,53265028.000,256114464.000,40230145.040,331161716.253,109668081000000000.000,150815956000000000.000,16135212004,16139302999,5,N
98.892,75.000,31.850,36.293,114,110,4,1830,264,FALSO,VERO,96.491,66539992.000,224692464.000,38931860.648,164593919.465,27091159100000000.000,52103365000000000.000,898769864,7319397992,3,N
90.859,85.714,30.312,30.596,26,19,7,726,111,FALSO,FALSO,73.077,806567360.000,2189254140.000,708768897.406,1207213842.623,1457365280000000000.000,3369187300000000000.000,15324778297,15324778297,2,N
91.837,91.837,50.021,50.021,28,14,14,16,16,FALSO,FALSO,50.000,488000032.000,488000000.000,503709818.840,503709808.748,253723578000000000.000,253723578000000000.000,6832000000,6832000000,3,N
96.625,96.625,43.483,43.483,80,40,40,21,21,FALSO,FALSO,50.000,140825024.000,140824992.000,185106836.438,185106850.534,34264549000000000.000,34264540400000000.000,5633000000,5633000000,3,N
84.879,84.879,18.897,18.897,74,37,37,69,37,FALSO,FALSO,50.000,33189182.000,33189182.000,17776141.768,17776141.768,315991146000000.000,315991146000000.000,1228000000,1228000000,4,N
97.782,0.000,62.724,0.000,158,155,3,1472,165,FALSO,VERO,98.101,242129648.000,1000000.000,316780987.677,0.000,0.000,58143511000000000.000,3000000,37530101000,4,N
86.080,88.091,64.258,63.347,48,25,23,96,96,FALSO,FALSO,52.083,59520004.000,64695664.000,80165390.362,83707791.327,7006994300000000.000,7033781500000000.000,1488000000,1488000000,10,N
49.788,93.629,58.059,32.371,188,169,19,75,75,FALSO,VERO,89.894,8988205.000,79000000.000,17311960.876,45438217.163,2064631720000000.000,6966282300000000.000,1501000000,1519000000,7,N
0.000,16.529,0.000,8.101,211,200,11,11,11,VERO,VERO,94.787,1000000.000,9181818.000,0.000,2587318.086,6694215100000.000,73636359000000.000,101000000,200000000,200,N
96.875,75.000,77.633,52.723,36,32,4,684,202,FALSO,FALSO,88.889,36384420000.000,291075391000.000,75176126865.768,290626812897.561,84463950000000000000000.000,149331430000000000000000.000,1164301463578,1164301463578,3,N
90.741,89.965,24.756,25.941,35,18,17,20,20,FALSO,FALSO,51.429,13277778.000,14058824.000,5951708.957,6485010.665,42055368000000.000,42665400000000.000,239000000,239000000,3,N
88.729,66.667,51.019,25.014,95,92,3,123,123,FALSO,FALSO,96.842,59184840.000,1815000060.000,59538064.298,838573813.662,703206060000000000.000,3786092700000000000.000,5445000000,5445000000,2,N
59.190,85.714,93.748,81.674,108,101,7,1359,1,FALSO,VERO,93.519,183366.340,2586285.800,1681717.424,5885655.349,34640937100000.000,40414963000000.000,18104000,18520000,13,N
39.887,80.556,19.944,56.569,58,46,12,1132,18,FALSO,FALSO,79.310,1261931.500,4837404.000,604033.574,6540846.330,42782668000000.000,55566672000000.000,58048848,58048848,3,N
97.442,95.833,56.734,46.323,65,41,24,803,54,FALSO,FALSO,63.077,735838530.000,1257057540.000,924470145.103,1215848432.596,1478287340000000000.000,1749956730000000000.000,30169383202,30169383202,2,N
77.216,86.000,7.181,70.980,51,41,10,114,114,FALSO,FALSO,80.392,95536568.000,391699936.000,20048839.831,827440227.945,684657230000000000.000,772370080000000000.000,3917000000,3917000000,2,N
98.791,98.804,56.547,55.580,233,121,112,63,63,FALSO,VERO,51.931,419479424.000,453187584.000,466607891.784,489335726.510,239449409000000000.000,240585617000000000.000,50757000000,50757000000,15,N
97.566,97.392,40.787,39.737,85,43,42,25,25,FALSO,FALSO,50.588,215023280.000,220142880.000,157271868.202,156452726.989,24477456700000000.000,24503664600000000.000,9246000000,9246000000,4,N
91.000,90.625,14.836,14.202,36,20,16,23,23,FALSO,FALSO,55.556,97700008.000,122125008.000,29740712.836,35147679.511,1235359430000000.000,1831939510000000.000,1954000000,1954000000,2,N
94.287,94.436,21.756,22.626,151,76,75,29,29,FALSO,VERO,50.331,58855264.000,59640000.000,25596928.243,26853995.358,721136950000000.000,721752950000000.000,4473000000,4473000000,6,N
93.333,93.333,63.878,63.878,30,15,15,56,56,FALSO,FALSO,50.000,849608130.000,849608060.000,1267993873.919,1267993866.801,1607808570000000000.000,1607808570000000000.000,12744121180,12744121180,2,N
88.757,88.757,34.236,34.236,26,13,13,75,19,FALSO,FALSO,50.000,314886496.000,314886496.000,201734440.299,201734440.299,40696782000000000.000,40696782000000000.000,4093524175,4093524175,2,N
98.913,0.000,36.187,0.000,93,92,1,856,64,FALSO,FALSO,98.925,8874345.000,32493876.000,7721011.188,0.000,0.000,557882295000000.000,32493877,816439907,5,N
88.453,56.000,51.887,78.512,216,211,5,55,55,FALSO,VERO,97.685,6241702.000,263399984.000,6648476.585,505525700.170,255556223000000000.000,321686660000000000.000,1317000000,1317000000,16,N
0.137,0.572,3.243,7.604,2858,1461,1397,54,0,VERO,VERO,51.120,1033519.700,1080870.900,1281510.855,1987408.370,3949694810000.000,3951986210000.000,1510000000,1510000000,150,N
96.886,81.633,85.428,67.070,58,51,7,447,41,FALSO,FALSO,87.931,178732816.000,1302196480.000,763510976.417,1876284783.994,3520444920000000000.000,4782614400000000000.000,9115375053,9115375053,7,N
95.423,95.680,66.885,64.254,172,147,25,750,1,FALSO,VERO,85.465,169285.720,995400.000,439723.367,1300694.891,1691807650000.000,2374271760000.000,24885000,24885000,13,N
92.196,66.667,26.030,15.821,34,31,3,52,52,FALSO,FALSO,91.176,127354840.000,716333310.000,101941647.542,217171719.051,47163556000000000.000,394059195000000000.000,2149000000,3948000000,2,N
84.885,83.951,1.689,34.131,65,56,9,1510,130,FALSO,FALSO,86.154,102008640.000,381473696.000,4762928.333,242752816.719,58928927000000000.000,137029643000000000.000,3433263317,5712484217,2,N
97.070,96.667,36.232,39.234,76,46,30,34,34,FALSO,FALSO,60.526,187232992.000,287090560.000,128005013.509,216079235.995,46690233000000000.000,56661760000000000.000,8612716277,8612716277,4,N
96.667,0.000,21.194,0.000,31,30,1,68,68,FALSO,FALSO,96.774,91075512.000,2322973950.000,39883600.784,0.000,0.000,4981370400000000000.000,2322974005,2732265594,4,N
66.560,66.560,41.957,41.957,50,25,25,222,71,FALSO,FALSO,50.000,38428800.000,38428800.000,56848318.063,56848318.063,3231731230000000.000,3231731230000000.000,960720000,960720000,2,N
86.804,88.500,44.673,48.294,126,86,40,82,82,FALSO,VERO,68.254,3302639870.000,7100675600.000,2824308268.454,7065365258.471,49919380000000000000.000,64344463000000000000.000,284027000000,284027000000,6,N
98.214,90.909,33.766,62.702,67,56,11,548,548,FALSO,FALSO,83.582,82920464.000,422140544.000,53510520.286,540347610.900,291975553000000000.000,407045836000000000.000,4643546273,4643546273,1,N
99.225,87.500,28.433,54.908,137,129,8,594,25,FALSO,VERO,94.161,386492928.000,6232197100.000,336792874.568,6557943039.051,43006620000000000000.000,77178880000000000000.000,49857581376,49857581376,2,N
0.000,15.278,0.000,22.917,28,16,12,85,2,FALSO,FALSO,57.143,1000000.000,1333333.400,0.000,1105541.562,1222222150000.000,1333333330000.000,16000000,16000000,6,N
95.752,75.000,78.831,50.974,68,64,4,643,50,FALSO,FALSO,94.118,78171872.000,1250749950.000,267382714.903,1202986132.377,1447175690000000000.000,2822114850000000000.000,5003000000,5003000000,13,N
87.197,87.197,68.320,68.320,34,17,17,57,18,FALSO,FALSO,50.000,75058824.000,75058824.000,112905204.959,112905204.959,12747585300000000.000,12747585300000000.000,1276000000,1276000000,2,N
97.619,83.333,12.874,44.891,48,42,6,263,82,FALSO,FALSO,87.500,115920240.000,811441730.000,30920077.218,662771210.190,439265650000000000.000,923015750000000000.000,4868650533,4868650533,3,N
31.217,0.000,13.078,0.000,32,31,1,12,12,FALSO,FALSO,96.875,1193548.400,0.000,395078.991,0.000,0.000,1424557740000.000,0,37000000,6,N
64.100,0.000,44.604,0.000,32,31,1,1535,75,FALSO,FALSO,96.875,5225806.500,90000000.000,4498814.661,0.000,0.000,7186663500000000.000,90000000,162000002,3,N
94.444,91.667,26.814,40.766,36,24,12,579,52,FALSO,FALSO,66.667,351666688.000,703333380.000,177568687.805,627803787.527,394137638000000000.000,517806995000000000.000,8440000000,8440000000,2,N
97.454,95.703,34.101,52.597,176,144,32,916,96,FALSO,VERO,81.818,67649720.000,304423712.000,55257802.118,360594001.118,130028039000000000.000,186089903000000000.000,9741558427,9741558427,3,N
97.057,97.506,39.744,40.007,164,122,42,89,89,FALSO,VERO,74.390,243926224.000,708547580.000,278304616.469,587595915.756,345268916000000000.000,561141944000000000.000,29759000000,29759000000,6,N
75.862,78.261,93.116,92.591,52,29,23,159,69,FALSO,FALSO,55.769,100999992.000,127347824.000,411367882.033,458423925.787,210152475000000000.000,210846731000000000.000,2929000000,2929000000,20,N
93.333,92.857,18.936,25.286,29,15,14,118,118,FALSO,FALSO,51.724,4683179000.000,5017691100.000,1876768963.415,3026359625.956,9158852700000000000.000,9270751000000000000.000,70247677227,70247677227,3,N
98.039,90.909,36.907,67.522,62,51,11,1837,405,FALSO,FALSO,82.258,286764704.000,1329545340.000,206174164.201,2250538009.223,5064921200000000000.000,6152313500000000000.000,14625000000,14625000000,1,N
96.296,96.129,32.886,57.751,91,54,37,48,48,FALSO,FALSO,59.341,26569182.000,38776644.000,15790437.825,62213617.358,3870533800000000.000,4019555470000000.000,1434735991,1434735991,10,N
94.737,94.737,58.977,58.977,38,19,19,1018,1,FALSO,FALSO,50.000,1053743870.000,1053743870.000,1322079045.362,1322079045.362,1747892950000000000.000,1747892950000000000.000,20021132582,20021132582,1,N
